timestamp, latitude, longitude, accuracy, UUID 
1490103188999,48.1483853,11.5677188,24,,903d185fccf839df
1490103189999,48.1483853,11.5677188,32,,903d185fccf839df
1490103190999,48.1483853,11.5677188,32,,903d185fccf839df
1490103191999,48.1483853,11.5677188,32,,903d185fccf839df
1490103192999,48.1483853,11.5677188,32,,903d185fccf839df
1490103202549,48.1484838,11.5678055,19.635000228881836,,903d185fccf839df
1490103206728,48.1485165,11.5678705,22.2450008392334,,903d185fccf839df
1490103211507,48.1485165,11.5678705,20.920000076293945,,903d185fccf839df
1490103216699,48.1487857,11.5679298,20.6560001373291,,903d185fccf839df
1490103221658,48.1489266,11.5680909,21.83300018310547,,903d185fccf839df
1490103226698,48.1490373,11.5685485,23.152000427246094,,903d185fccf839df
1490103231743,48.1490273,11.5686473,21.558000564575195,,903d185fccf839df
1490103236860,48.1491027,11.5686784,21.172000885009766,,903d185fccf839df
1490103241841,48.1490273,11.5686473,23.916000366210938,,903d185fccf839df
1490103246830,48.1492687,11.5678198,50,,903d185fccf839df
1490103250925,48.1492687,11.5678198,103.23500061035156,,903d185fccf839df
1490103256848,48.1492486,11.5680175,21.22800064086914,,903d185fccf839df
1490103261938,48.149314,11.5681475,20.756000518798828,,903d185fccf839df
1490103267031,48.1493795,11.5682774,19.56399917602539,,903d185fccf839df
1490103271980,48.1493493,11.568574,21.514999389648438,,903d185fccf839df
1490103272999,48.1498549,11.5684751,48,,903d185fccf839df
1490103273999,48.1498582,11.5685247,32,,903d185fccf839df
1490103274999,48.149858,11.5685254,32,,903d185fccf839df
1490103275999,48.1498581,11.5685259,32,,903d185fccf839df
1490103276999,48.1498581,11.5685266,32,,903d185fccf839df
1490103277999,48.1498587,11.5685284,32,,903d185fccf839df
1490103278999,48.1498591,11.5685302,32,,903d185fccf839df
1490103279999,48.1498592,11.568532,32,,903d185fccf839df
1490103280999,48.1498592,11.568532,32,,903d185fccf839df
1490103281999,48.1498592,11.568532,32,,903d185fccf839df
1490103281530,48.1498592,11.568532,32.41899871826172,,903d185fccf839df
1490103282999,48.1498606,11.5685243,16,,903d185fccf839df
1490103283999,48.1498621,11.5685173,16,,903d185fccf839df
1490103284999,48.1498621,11.5685174,16,,903d185fccf839df
1490103285999,48.1498621,11.5685174,16,,903d185fccf839df
1490103286999,48.1498618,11.5685206,16,,903d185fccf839df
1490103287999,48.1498612,11.5685247,16,,903d185fccf839df
1490103288999,48.1498612,11.5685248,16,,903d185fccf839df
1490103289999,48.1498612,11.5685248,32,,903d185fccf839df
1490103290999,48.1498612,11.5685248,24,,903d185fccf839df
1490103291999,48.1498612,11.5685248,24,,903d185fccf839df
1490103292999,48.1498612,11.5685248,24,,903d185fccf839df
1490103293999,48.1498605,11.5685261,24,,903d185fccf839df
1490103294999,48.1498605,11.5685261,24,,903d185fccf839df
1490103295999,48.1498605,11.5685261,32,,903d185fccf839df
1490103296999,48.1498605,11.5685261,32,,903d185fccf839df
1490103297999,48.1498605,11.5685261,32,,903d185fccf839df
1490103298999,48.1498605,11.5685261,32,,903d185fccf839df
1490103299999,48.1498605,11.5685261,24,,903d185fccf839df
1490103313502,48.1492184,11.5683141,21.440000534057617,,903d185fccf839df
1490103318505,48.1492184,11.5683141,21.666000366210938,,903d185fccf839df
1490103323528,48.1490373,11.5685485,23.150999069213867,,903d185fccf839df
1490103328594,48.1490373,11.5685485,23.150999069213867,,903d185fccf839df
1490103333642,48.1490021,11.568122,21.444000244140625,,903d185fccf839df
1490103338717,48.1488184,11.5679948,19.97800064086914,,903d185fccf839df
1490103343743,48.1488184,11.5679948,19.9950008392334,,903d185fccf839df
1490103348779,48.1487756,11.5680287,19.687999725341797,,903d185fccf839df
1490103353822,48.1486247,11.5679665,19.643999099731445,,903d185fccf839df
1490103358884,48.148602,11.5678027,19.43000030517578,,903d185fccf839df
1490103361712,48.148602,11.5678027,20.290000915527344,,903d185fccf839df
