1496112970014,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112970307,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112970643,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112970896,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112971196,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112971495,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112971803,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112972107,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112972412,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112972697,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112972995,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
1496112973305,9c:c7:a6:83:ce:8b,-77;,9e:c7:a6:83:ce:8b,-75;,4c:09:d4:0c:fd:5b,-88;,24:65:11:b0:ea:7b,-83;,2a:65:11:b0:ea:7b,-86;,9c:c7:a6:83:ce:87,-89;,9e:c7:a6:83:ce:87,-90;,4c:09:d4:0c:fd:5d,-86;,4c:09:d4:0c:fd:5e,-88;,08:96:d7:e3:4a:62,-79;,4c:09:d4:0c:fd:5c,-85;,e0:28:6d:50:b7:97,-83;,9c:c7:a6:db:04:ca,-88;,7c:4f:b5:5b:6d:26,-88;,e0:28:6d:01:da:19,-88;,ee:de:27:70:0b:d6,-89;,c4:e9:84:a3:a9:2a,-89;,36:81:c4:df:d7:86,-89;,34:81:c4:df:d7:86,-90;,c0:4a:00:f7:73:24,-90;,18:83:bf:a6:d8:ad,-91;,a4:2b:b0:ab:e6:e3,-92;,c8:0e:14:c0:52:20,-91;,62:28:6d:50:b7:97,-84;,52:28:6d:50:b7:97,-84;,,903d185fccf839df
