timestamp, latitude, longitude, accuracy, UUID 
1491593702137,48.1488184,11.5679948,21.367000579833984,,903d185fccf839df
1491593707285,48.1489266,11.5680909,22.610000610351562,,903d185fccf839df
1491593712299,48.1488838,11.5681248,19.47800064086914,,903d185fccf839df
1491593717347,48.1489165,11.5681897,20.05699920654297,,903d185fccf839df
1491593722304,48.1489165,11.5681897,19.634000778198242,,903d185fccf839df
1491593727323,48.1490021,11.568122,20.45199966430664,,903d185fccf839df
1491593732372,48.1492184,11.5683141,19.652000427246094,,903d185fccf839df
1491593737417,48.1492939,11.5683452,19.704999923706055,,903d185fccf839df
1491593742515,48.1492939,11.5683452,19.70599937438965,,903d185fccf839df
1491593747505,48.1492839,11.568444,19.631000518798828,,903d185fccf839df
1491593752530,48.1493694,11.5683762,19.65399932861328,,903d185fccf839df
1491593757000,48.1495173,11.5687258,32,,903d185fccf839df
1491593758000,48.1495186,11.56872,32,,903d185fccf839df
1491593759000,48.1495197,11.568714,32,,903d185fccf839df
1491593760000,48.1495148,11.5687032,32,,903d185fccf839df
1491593761000,48.1495103,11.5686928,24,,903d185fccf839df
1491593762000,48.1495103,11.5686928,24,,903d185fccf839df
1491593763000,48.1495103,11.5686928,24,,903d185fccf839df
1491593764000,48.1495103,11.5686883,24,,903d185fccf839df
1491593765000,48.1495109,11.5686826,24,,903d185fccf839df
1491593766000,48.1494967,11.5686434,24,,903d185fccf839df
1491593767000,48.1494827,11.5686044,24,,903d185fccf839df
1491593768000,48.1494685,11.5685661,24,,903d185fccf839df
1491593769000,48.1494545,11.5685289,48,,903d185fccf839df
1491593770000,48.1494404,11.5684924,48,,903d185fccf839df
1491593771000,48.1494416,11.5684894,96,,903d185fccf839df
1491593772000,48.1494426,11.5684866,96,,903d185fccf839df
1491593773000,48.1494435,11.5684839,96,,903d185fccf839df
1491593774000,48.1494302,11.5684505,96,,903d185fccf839df
1491593775000,48.1494311,11.5684484,96,,903d185fccf839df
1491593776000,48.1494311,11.5684484,96,,903d185fccf839df
1491593777000,48.1494311,11.5684484,48,,903d185fccf839df
1491593785106,48.1493367,11.5683113,19.41900062561035,,903d185fccf839df
1491593790736,48.1489819,11.5683197,19.63599967956543,,903d185fccf839df
1491593795544,48.1488637,11.5683225,20.559999465942383,,903d185fccf839df
1491593800640,48.1489065,11.5682886,20.031999588012695,,903d185fccf839df
1491593805705,48.1489065,11.5682886,19.569000244140625,,903d185fccf839df
1491593810736,48.1489266,11.5680909,23.829999923706055,,903d185fccf839df
1491593815802,48.1489266,11.5680909,22.141000747680664,,903d185fccf839df
1491593820826,48.1486347,11.5678677,22.854000091552734,,903d185fccf839df
1491593825951,48.1486247,11.5679665,20.249000549316406,,903d185fccf839df
1491593830864,48.1485391,11.5680343,19.618000030517578,,903d185fccf839df
1491593835831,48.1485885,11.5680172,60,,903d185fccf839df
1491593840860,48.1485916,11.5680651,48.900001525878906,,903d185fccf839df
1491593845920,48.1483227,11.5678422,20.042999267578125,,903d185fccf839df
1491593850934,48.1483328,11.5677433,19.617000579833984,,903d185fccf839df
1491593855950,48.1483001,11.5676784,19.469999313354492,,903d185fccf839df
1491593860938,48.1483001,11.5676784,19.46500015258789,,903d185fccf839df
1491593864000,48.1485507,11.5678689,48,,903d185fccf839df
1491593865000,48.1485508,11.5678665,32,,903d185fccf839df
1491593866000,48.1485508,11.5678664,32,,903d185fccf839df
1491593867000,48.1485508,11.5678664,32,,903d185fccf839df
1491593868000,48.1485467,11.5678579,32,,903d185fccf839df
1491593869000,48.1485435,11.5678518,24,,903d185fccf839df
1491593870000,48.1485257,11.5678168,24,,903d185fccf839df
1491593871000,48.1485257,11.5678168,24,,903d185fccf839df
1491593872000,48.1485232,11.5678131,24,,903d185fccf839df
1491593873000,48.1485232,11.5678131,24,,903d185fccf839df
1491593874000,48.1485216,11.5678111,24,,903d185fccf839df
1491593875000,48.1485195,11.5678078,24,,903d185fccf839df
1491593876000,48.148502,11.5677734,32,,903d185fccf839df
1491593877000,48.148502,11.5677734,32,,903d185fccf839df
1491593878000,48.1485015,11.5677725,32,,903d185fccf839df
1491593879000,48.1485006,11.567771,48,,903d185fccf839df
1491593881476,48.1485006,11.567771,91.14700317382812,,903d185fccf839df
1491593892259,48.1484938,11.5677066,21.840999603271484,,903d185fccf839df
1491593897260,48.1484938,11.5677066,21.799999237060547,,903d185fccf839df
1491593902197,48.1486146,11.5680654,22.81599998474121,,903d185fccf839df
1491593907233,48.1487328,11.5680626,19.483999252319336,,903d185fccf839df
1491593912238,48.1489945,11.5685823,20.58300018310547,,903d185fccf839df
1491593917261,48.148992,11.5682208,21.638999938964844,,903d185fccf839df
1491593922283,48.1489945,11.5685823,19.986000061035156,,903d185fccf839df
1491593927283,48.1489945,11.5685823,21.770000457763672,,903d185fccf839df
1491593932314,48.148992,11.5682208,20.177000045776367,,903d185fccf839df
1491593937341,48.1494876,11.5683735,23.94499969482422,,903d185fccf839df
